,glac_name,glacier_id,surging,probability,training_data,validation
1046,Roonbreen,G019673E79002N,0,0.9880836579866298,,
1047,Moltkebreen,G019928E78955N,0,0.9685149445216943,,
1048,,G020170E78962N,0,0.9774975872011513,,
1049,,G020417E79040N,0,0.7779492322373146,,
1050,,G020479E79043N,0,0.8792052878007984,,
1051,,G020612E79066N,0,0.8903514970521295,,
1052,,G020487E79078N,1,0.5483149994259218,,
1053,Hockstatterbreen,G019758E78902N,0,0.9089463024508901,,
1054,Sonklarbreen,G020098E78757N,0,0.6689510901549331,,
1055,Ganskijbreen,G020757E78746N,1,0.7556309979966456,1,1
1056,Pedasjenkobreen,G021039E78743N,0,0.9919013987440378,,
1057,,G021239E78734N,0,0.6390602057368783,,
1058,Hannbreen,G021212E78763N,0,0.9720101906852717,,
1059,Koristkabreen,G021140E78801N,0,0.9854636767614131,,
1060,,G020828E78825N,0,0.9816761890766841,,
1061,Helge Backlundbreen,G019913E78658N,0,0.9503031149078378,,
1062,Gardebreen,G019501E78686N,0,0.9820011376948429,,
1063,Johansenbreen,G018607E78547N,0,0.9211840507399266,,
1064,Petermannbreen,G018419E78498N,0,0.5705224858918344,,
1065,,G018888E78469N,0,0.9650645537170343,,
1066,,G018897E78464N,0,0.9192285809041574,,
1067,,G018895E78457N,0,0.9689675799023094,,
1068,,G018903E78444N,0,0.8068738721828522,,
1069,Heuglinbreen,G018850E78406N,0,0.8899043786237039,,
1070,,G018642E78317N,1,0.6423936873658377,,
1071,,G018704E78312N,0,0.7643445231471215,,
1072,,G018745E78287N,0,0.5435706618664153,,
1073,,G018784E78230N,1,0.5702913857271856,,
1074,Ulvebreen,G018494E78178N,0,0.911708222214074,,
1075,Isrosa S,G018456E78172N,0,0.9502234683318311,,
1076,,G018361E78146N,0,0.9706521860841679,,
1077,,G018257E78139N,0,0.9780473385742117,,
1078,,G018192E78142N,1,0.5438479666508362,,
1079,Elfenbeinbreen,G018071E78132N,0,0.5428702535867206,,
1080,Veitbreen,G018049E78181N,0,0.9337577842773237,,
1081,,G018025E78196N,1,0.5632617072786992,,
1082,Lumpbreen,G018050E78220N,0,0.8025978957978627,,
1083,Skrottbreen,G018125E78236N,0,0.9807413490890855,,
1084,,G018167E78256N,0,0.9663283628124223,,
1085,Nordmannsfonna NW,G018296E78282N,0,0.963883126339876,,
1086,Usherbreen,G018580E78256N,0,0.9505666930859322,,
1087,Ulvebreen,G018472E78240N,0,0.8631327948434991,,
1088,Elfenbeinbreen,G018199E78191N,1,0.6692765719276695,0,2
1089,,G017904E78243N,1,0.553277546767603,,
1090,Rabotbreen,G018092E78345N,0,0.9651215829836268,,
1091,Hayesbreen W,G018379E78361N,0,0.9569296119354638,,
1092,Hayesbreen S,G018483E78328N,0,0.8720754033352284,,
1093,Hayesbreen,G018374E78415N,0,0.9168401740609511,,
1094,Negribreen,G018042E78675N,1,0.5817188442132514,1,1
1095,,G015001E78833N,0,0.9510461387393144,,
1096,Gufsbreen,G014825E78870N,0,0.7844141226722436,,
1097,Gufsbreen,G014752E78871N,0,0.9761921804370803,,
1098,Bitihornbreen,G014688E78874N,1,0.5455902244202256,,
1099,,G014613E78887N,0,0.6811226496643974,,
1100,Barmfjellbreen,G014669E78937N,0,0.9742794307494733,,
1101,,G014502E78912N,0,0.7817423262166797,,
1102,Orsabreen,G014205E78992N,0,0.990586286351083,,
1103,Morabreen,G014184E78936N,0,0.9833544171640488,,
1104,,G014065E78869N,1,0.558317867059377,,
1105,,G014063E78811N,1,0.6706931835371946,0,0
1106,,G014161E78808N,0,0.8284033694483732,,
1107,,G014237E78797N,1,0.60707821710376,,
1108,,G014298E78788N,1,0.7650886782634119,,
1109,Qvarnstrømbreen,G014276E78775N,0,0.9312354348407021,,
1110,Sefströmbreen,G013819E78747N,0,0.6474681610979077,,
1111,Målarbreen,G014614E78854N,1,0.5997736680486956,,
1112,Battyebreen,G014660E79022N,0,0.9950232703275821,,
1113,Abrahamsenbreen,G014266E79079N,0,0.9810149434798383,,
1114,Seligerbreen,G012117E79519N,0,0.8115953328379243,,
1115,Hóvbreen,G012282E79536N,0,0.8451065203055583,,
1116,Emmabreen,G012186E79547N,1,0.7656598507191571,0,1
1117,Emmabreen,G012274E79567N,0,0.5606770230133533,,
1118,,G012282E79577N,0,0.7101677312368816,,
1119,Idabreen,G012257E79582N,1,0.5486811335111348,,
1120,Idabreen,G012211E79605N,0,0.7398681824602488,,
1121,,G012282E79624N,1,0.6761208869263964,,
1122,Raudfjordbreen,G012362E79628N,0,0.6826234228977764,,
1123,Erikbreen,G012478E79621N,0,0.9735366248815248,,
1124,Hannabreen,G012537E79644N,0,0.9433063840495597,,
1125,,G012376E79642N,0,0.8441709015392197,,
1126,,G012377E79654N,0,0.9435572220176726,,
1127,,G012413E79657N,0,0.7985846305407082,,
1128,Vestre Andréebreen,G012496E79664N,0,0.8506267867651051,,
1129,Austre Andréebreen,G012535E79664N,0,0.9635508284940041,,
1130,Evabreen,G012554E79684N,0,0.6627336551167372,,
1131,Paradisbreen,G012623E79709N,0,0.8055255949939133,,
1132,Serlabreen,G012625E79725N,0,0.834261779550098,,
1133,Arlabreen,G012604E79740N,0,0.6986916047159583,,
1134,,G012541E79743N,0,0.9571622822117364,,
1135,,G012493E79735N,0,0.9167597578549769,,
1136,Kvittoppbreen,G012492E79718N,0,0.8382082639240712,,
1137,Aprbreen,G012465E79710N,0,0.7048105949264023,,
1138,,G012432E79697N,0,0.9520174951606709,,
1139,Hallbreen,G012443E79687N,0,0.9203046644728403,,
1140,Albertbreen,G012719E79656N,0,0.867676225319401,,
1141,,G012921E79744N,0,0.957927101072001,,
1142,Biskayerfonna,G012243E79792N,0,0.9474077969967036,,
1143,,G011838E79776N,0,0.962050828494004,,
1144,Arneliusbreen,G011852E79760N,1,0.6848856733143593,,
1145,,G011887E79753N,0,0.8843037791009023,,
1146,Smithbreen,G011750E79737N,0,0.6976244039085436,,
1147,Fuhrmneisterbreen,G011859E79711N,0,0.7733257560979713,,
1148,,G011923E79718N,1,0.5913872864009977,,
1149,Tindebreen,G011932E79702N,0,0.7939948235378884,,
1150,Sklia,G011872E79690N,0,0.623356183881203,,
1151,Portierbreen,G011927E79683N,0,0.9075342039231102,,
1152,,G011971E79655N,1,0.7277901684537228,,
1153,Chauveaubreen,G011912E79647N,0,0.9775543089900898,,
1154,Raudfjordbreen,G012020E79575N,0,0.9353677088238406,,
1155,Smeerenburgbreen,G011600E79552N,0,0.9306917996443789,,
1156,Borgbreen,G011360E79615N,0,0.8841833446516629,,
1157,Scheibreen,G011293E79592N,0,0.9872975057856106,,
1158,Alkebreen,G011290E79580N,1,0.5883742615731921,,
1159,Buchanbreen,G011125E79583N,0,0.9763905562905986,,
1160,Skarpeggbreen,G011030E79597N,0,0.798542408318486,,
1161,Ystebreen,G010913E79603N,0,0.8469816957223031,,
1162,Knattbreen,G010983E79616N,0,0.812865894856502,,
1163,Kvasspiggbreen,G011068E79618N,0,0.8500293999225755,,
1164,,G011035E79635N,0,0.9745629528672646,,
1165,Brattekleivbreen,G011336E79682N,0,0.5679694576989363,,
1166,Gullmarbreen,G011399E79677N,0,0.9898492299235416,,
1167,Marstrandbreen,G011454E79677N,0,0.9005095586527345,,
1168,Viksbreen,G011514E79658N,0,0.8723475516864582,,
1169,,G011548E79650N,0,0.845305122720527,,
1170,Sellströmbreen,G011468E79705N,0,0.9834782223110302,,
1171,Svitjodbreen,G011686E79700N,0,0.546177779042371,,
1172,,G011586E79768N,0,0.9256199925804431,,
1173,Jarlbreen,G011588E79782N,0,0.9676111346854464,,
1174,Hamiltonbreen,G011663E79770N,1,0.5603701930235172,0,0
1175,Holmiabreen,G011662E79799N,0,0.9300040030971788,,
1176,,G011667E79816N,0,0.8972556152465649,,
1177,,G011711E79820N,1,0.5682079875815323,,
1178,Makarovbreen,G011753E79810N,0,0.9701669401463944,,
1179,,G011784E79804N,0,0.7590761502671002,,
1180,,G011399E79759N,1,0.7335458973739255,,
1181,,G011388E79766N,0,0.806679602178977,,
1182,,G011347E79773N,0,0.96757052107878,,
1183,,G011291E79774N,0,0.6964132170948074,,
1184,,G011245E79770N,0,0.5526864830195799,,
1185,Kennedybreen,G011349E79740N,0,0.9642148344196896,,
1186,,G011232E79735N,1,0.5584457828124295,,
1187,Frambreen,G011342E79722N,0,0.9660716971647876,,
1188,,G010819E79758N,0,0.8202994359599701,,
1189,Gravnesbreen,G011042E79548N,0,0.9825891546192279,,
1190,Gullybreen,G011037E79539N,1,0.5534150178845643,,
1191,Gullybreen,G011045E79525N,0,0.6086201365718334,,
1192,Brokebreen,G011150E79533N,0,0.9304554160443226,,
1193,Waggonwaybreen,G011180E79545N,0,0.974890011690794,,
1194,Waggonwaybreen,G011353E79564N,0,0.7890216018921841,,
1195,Waggonwaybreen,G011332E79555N,0,0.6293383727041801,,
1196,Waggonwaybreen,G011437E79514N,0,0.8402494826418287,,
1197,Lilliehøøkbreen,G011860E79450N,0,0.6392708458100433,,
1198,,G014904E79664N,0,0.9405905110336867,,
1199,,G018211E79592N,1,0.6497184664667391,,
1200,,G018216E79572N,0,0.9410321064963245,,
1201,Odinjøkulen North,G018476E79546N,0,0.991986690241002,,
1202,Frøyabreen,G018226E79541N,0,0.9377611371984133,,
1203,Torsfonna SW,G018299E79485N,0,0.9538450126925442,,
1204,Tommelbreen,G018473E79506N,0,0.9951185084228202,,
1205,,G018714E79467N,1,0.5550961299884732,,
1206,Balderfonna North,G018603E79451N,0,0.9593049225272173,,
1207,Reliktbreen,G018700E79424N,0,0.8268292131924075,,
1208,Balderfonna NW,G018386E79417N,0,0.972749308649351,,
1209,"Glintefonna, -",G020218E79508N,0,0.922128482851362,,
1210,"Glitnefonna, -",G020175E79572N,0,0.982096707529928,,
1211,"Glitnefonna, -",G020060E79600N,0,0.9047706741082756,,
1212,"Glitnefonna, -",G020369E79543N,0,0.8944036297788847,,
1213,"Glitnefonna, -",G020422E79503N,0,0.9180340940216954,,
1214,"Vegafonna, -",G020876E79476N,0,0.8957151133818,,
1215,"Vegafonna, Palanderbreen",G021054E79491N,0,0.8800734744295907,,
1216,"Vegafonna, Ericabreen",G021261E79495N,0,0.9630705009639682,,
1217,"Palanderisen, -",G021278E79612N,0,0.981122262619999,,
1218,"Palanderisen, -",G021925E79522N,0,0.9643635184967387,,
1219,"Palanderisen, -",G021796E79622N,0,0.8193902137908479,,
1220,"Palanderisen, -",G021458E79648N,0,0.7023208219438565,,
1221,Eltonbreen,G021120E79857N,0,0.9621831098109694,,
1222,Aldousbreen,G020879E79901N,0,0.9126888436298112,,
1223,Frazerbreen,G020468E79895N,0,0.9813904747909697,,
1224,Idunbreen,G019951E79875N,0,0.9803050407385154,,
1225,,G019317E79934N,0,0.7236420496309058,,
1226,DeGeerfonna,G019184E80019N,1,0.5819545503403502,,
1227,Søre Franklinbreen,G019797E80009N,0,0.5359005338647367,,
1228,Nordre Franklinbreen,G020321E80038N,0,0.7653344928487361,,
1229,,G020188E80148N,0,0.6722242869417132,,
1230,,G020164E80193N,1,0.7214528981413024,0,2
1231,Lindhagenbreen,G020206E80243N,0,0.8199859800554865,,
1232,,G020105E80258N,0,0.9811116256183754,,
1233,Lindhagenbreen,G020218E80278N,0,0.9761966601744625,,
1234,,G020114E80283N,0,0.9180224390240216,,
1235,,G020211E80334N,0,0.952544028081671,,
1236,Mikkel Revbreen,G020121E80382N,1,0.5650769423079225,,
1237,,G019948E80405N,0,0.9676563877805912,,
1238,,G019800E80430N,1,0.6804759766895743,,
1239,,G019838E80435N,1,0.5458428306833583,,
1240,,G019783E80440N,1,0.6356135013724937,,
1241,,G019745E80453N,0,0.8025946683801191,,
1242,Vågsbreen,G019727E80468N,0,0.9733529324539546,,
1243,,G019601E80426N,0,0.798703512523019,,
1244,,G019654E80421N,1,0.5776208640955067,,
1245,,G019578E80408N,0,0.9906835851933149,,
1246,,G020526E80237N,0,0.9888644264409903,,
1247,Sabinebreen,G020521E80202N,0,0.9670539553576543,,
1248,Maudbreen,G020973E80089N,0,0.98515708016383,,
1249,Rijpbreen,G021366E80020N,0,0.9833513333711995,,
1250,Croftbreen,G021814E80001N,0,0.9662351774829139,,
1251,Amenfonna,G021825E79896N,0,0.9306365248094037,,
1252,Bodleybreen,G021502E79897N,1,0.5587669281445655,0,2
1253,"Austfonna, -",G023229E79872N,1,0.582125107949337,0,2
1254,"Austfonna, -",G023619E79932N,1,0.542680251005169,0,2
1255,"Austfonna, Duvebreen",G024143E79973N,1,0.5896475133529454,0,2
1256,"Austfonna, Schweigaardbreen",G024700E79994N,0,0.9159275335479016,,
1257,"Austfonna, Nilsenbreen",G025164E79993N,1,0.6386435968131156,0,2
1258,"Austfonna, Sexebreen",G025456E80055N,1,0.6056337939454179,0,0
1259,"Austfonna, Leighbreen",G025747E79959N,0,0.8158669882203634,,
1260,"Austfonna, Worsleybreen",G026693E79986N,0,0.962050986369945,,
1261,,G027038E80056N,1,0.544887592519103,,
1262,"Austfonna, -",G026669E79935N,1,0.527446576335112,0,0
1263,"Austfonna, -",G026458E79881N,1,0.9051417232244162,0,1
1264,"Austfonna, -",G026149E79828N,0,0.704097912187311,,
1265,"Austfonna, -",G025297E79771N,0,0.596813978225232,,
1266,"Austfonna, -",G025168E79640N,0,0.5512404400110441,,
1267,"Austfonna, -",G024340E79634N,1,0.9392248255740492,1,1
1268,"Austfonna, Bråsvellbreen",G023559E79453N,0,0.9761961787024775,,
1269,"Austfonna, -",G024396E79406N,1,0.9064032245776177,0,1
1270,"Austfonna, Etonbreen",G022972E79705N,0,0.9819951412914657,,
1271,"Austfonna, Winsnesbreen",G023284E79812N,0,0.9784167652499856,,
1272,"Ahlmannfonna, -",G022696E80112N,0,0.8009255455990418,,
1273,"Ahlmannfonna, -",G022637E80125N,0,0.8196182906077312,,
1274,"Ahlmannfonna, -",G022687E80138N,0,0.9333703185406866,,
1275,"Ahlmannfonna, -",G022785E80122N,0,0.8074577067693184,,
1276,,G023047E80283N,0,0.7584873552114562,,
1277,,G022867E80345N,1,0.6419770206991711,,
1278,,G022874E80354N,1,0.5775746469104467,,
1279,,G023153E80413N,0,0.9820920177752381,,
1280,,G023174E80433N,0,0.9693857897744582,,
1281,,G023081E80437N,0,0.7605779147564448,,
1282,,G022468E80386N,1,0.6428649532344719,,
1283,,G022432E80377N,0,0.9781761890766841,,
1284,,G019043E79891N,0,0.9344359163325724,,
1285,Backabreen,G018751E79906N,1,0.5494125259705098,0,0
1286,,G018708E79839N,0,0.902751466532461,,
1287,Forsiusbreen,G018517E79842N,1,0.6652361303030175,,
1288,Gimlebreen,G019024E79836N,0,0.8440922219760869,,
1289,Bragebreen,G019247E79802N,0,0.8865657827664151,,
1290,"Vegafonna, Mariebreen",G021009E79425N,0,0.8939339159528321,,
1291,"Vegafonna, Rosenthalbreen",G021326E79440N,0,0.9814079769057134,,
1292,"Vegfonna, Previously attached to Rosenthalbreen",G021473E79377N,1,0.547098332759255,,
1293,Augnebreen,G021810E78471N,0,0.8532812416111589,,
1294,Handbreen,G021967E78486N,0,0.9192375271194463,,
1295,Willybreen,G021982E78461N,0,0.9762327243804609,,
1296,Isormen,G022015E78441N,1,0.5454608592629279,,
1297,Reymondbreen,G021919E78414N,0,0.6815028041587634,,
1298,Hübnerbreen,G021729E78376N,0,0.6844477388447509,,
1299,Freemanbreen,G021590E78354N,0,0.670480252127198,,
1300,Duckwitzbreen,G021120E78374N,0,0.9125767062075474,,
1301,Solveigdomen S,G020965E78436N,0,0.7860890287611667,,
1302,Solveigdomen N,G021000E78455N,0,0.8649026156394246,,
1303,,G021245E78476N,0,0.8638594233824257,,
1304,Besselsbreen,G021460E78472N,0,0.6151409979923603,,
1305,Langjøkulen N,G021659E78164N,0,0.7811812090925885,,
1306,Langjøkulen N,G021788E78164N,0,0.6296188232846213,,
1307,,G021809E78145N,0,0.5300147515381893,,
1308,,G021676E78134N,1,0.5640220792793246,,
1309,,G021615E78123N,0,0.7050598642295869,,
1310,,G021636E78108N,1,0.6266812137755696,,
1311,,G021515E78108N,0,0.7626295071603563,,
1312,,G021411E78107N,0,0.7565914337150259,,
1313,,G021379E78100N,1,0.6987325784454158,,
1314,,G021346E78089N,0,0.7449124484846706,,
1315,,G021246E78075N,1,0.5543924075338318,,
1316,,G021329E78031N,1,0.7790938857696489,,
1317,,G021411E78013N,1,0.7716494880614574,,
1318,Kvitisen S,G021537E78033N,0,0.9547455710659392,,
1319,Kvitisen SE,G021578E78047N,0,0.6795602529106547,,
1320,Kvitisen W,G021454E78071N,0,0.9058388584113726,,
1321,Kvitisen E,G021589E78083N,0,0.6259628709036689,,
1322,,G021746E78056N,0,0.9783978496203325,,
1323,Blåisen N,G021850E78063N,1,0.7075494333217355,,
1324,Blåisen E,G021903E78050N,1,0.6933235211147475,,
1325,Blåisen S,G021802E78031N,1,0.7327546563674938,,
1326,,G021825E77963N,0,0.93169044825438,,
1327,,G021907E77953N,0,0.9162353866493185,,
1328,,G021977E77913N,0,0.8694026156394246,,
1329,,G022126E77960N,0,0.8773324023157958,,
1330,,G022141E77979N,0,0.6010144635503021,,
1331,,G022010E77975N,0,0.8628883299251389,,
1332,,G021909E77927N,1,0.5486811335111348,,
1333,Marsjøbreen,G022215E77928N,0,0.9746808873286238,,
1334,,G022417E77913N,1,0.691155666527814,0,0
1335,,G022399E77891N,0,0.8646927492069281,,
1336,,G022559E77872N,1,0.9419262464153638,,
1337,,G022869E77865N,1,0.6986516444671134,0,0
1338,,G022811E77877N,1,0.7881885859283326,,
1339,,G022879E77886N,1,0.8062339807038358,,
1340,Albrechtbreen,G023101E77888N,1,0.6760374587356528,0,0
1341,,G022845E77843N,0,0.6013720571023351,,
1342,Seidbreen,G022918E77824N,1,0.723173967594796,0,0
1343,Gandbreen N,G023062E77750N,1,0.6383063220431107,0,0
1344,Gandbreen S,G023134E77724N,1,0.546919568390121,0,0
1345,,G023114E77702N,1,0.9204550465883589,,
1346,,G023061E77659N,0,0.9376808446812127,,
1347,Deltabreen,G023294E77648N,0,0.6560957439693029,,
1348,Kong Johans Bre,G023592E77662N,1,0.6126281329027405,0,0
1349,,G023702E77593N,1,0.8108345686831827,,
1350,,G023672E77565N,1,0.7401835822079528,,
1351,Pettersenbreen,G023386E77490N,1,0.5548861159702355,0,2
1352,,G023346E77466N,1,0.6054835142056645,,
1353,,G023248E77507N,1,0.7571216407631933,,
1354,,G023069E77453N,1,0.6428436354708544,,
1355,,G023016E77464N,1,0.8212191393374161,0,0
1356,,G023042E77443N,1,0.614608928824065,,
1357,,G023006E77419N,1,0.761587729703449,,
1358,,G022943E77428N,1,0.5527351000434345,,
1359,,G022904E77411N,1,0.7276785380413753,,
1360,,G022946E77401N,1,0.7721017903929288,,
1361,Kvitkåpa SW,G022867E77386N,1,0.7884248242514131,0,2
1362,Hartmannbreen,G022942E77362N,1,0.7674640616423746,,
1363,,G022853E77360N,1,0.5941959010040062,,
1364,,G022901E77451N,0,0.8558152540238062,,
1365,,G022157E77596N,1,0.5754730853980927,,
1366,,G022015E77578N,1,0.5325493385319876,0,0
1367,Skarvbreen,G022136E77607N,1,0.7737370053653184,,
1368,Veidebreen,G022129E77665N,1,0.7681963547535609,0,0
1369,,G022184E77709N,1,0.7836220312154158,0,0
1370,,G022032E77715N,1,0.5960994288951611,0,0
1371,Philippibreen,G021896E77713N,0,0.5357847585622789,,
1372,Schwerdtbreen,G021733E77696N,0,0.8551884149790645,,
1373,,G021648E77686N,0,0.62564948849268,,
1374,,G021643E77660N,0,0.5471762254052551,,
1375,,G021612E77640N,1,0.7225221180528382,,
1376,,G021623E77624N,1,0.6524962906701582,,
1377,,G021651E77577N,1,0.5791978599962238,,
1378,,G021636E77568N,1,0.5386936537839072,,
1379,,G021526E77589N,1,0.765844016170605,0,0
1380,,G021338E77589N,1,0.5306513381538976,0,0
1381,,G021185E77550N,1,0.6895799107829433,,
1382,,G021168E77532N,0,0.5381241634321405,,
1383,,G021264E77535N,1,0.7957447405058391,,
1384,,G021370E77518N,0,0.9372649515447133,,
1385,,G021403E77515N,1,0.6407646069007185,,
1386,,G021415E77517N,1,0.6027478633761101,,
1387,,G021449E77515N,1,0.5401747735671167,,
1388,Skrentbreen,G021430E77541N,1,0.5806978599962236,0,0
1389,Kuhrbreen,G021849E77617N,0,0.5350474177021685,,
1390,,G021418E77660N,1,0.6064128071349574,,
1391,,G022141E77741N,0,0.6201466366258768,,
1392,,G022338E77821N,1,0.6449978540325043,,
1393,,G022250E77826N,0,0.8711054837916707,,
1394,,G022161E77829N,0,0.9647133122136802,,
1395,,G022161E77855N,0,0.9303731392618173,,
1396,,G022338E77853N,1,0.7016551888329386,0,0
1397,,G022453E77825N,1,0.6879161884288987,,
1398,Raundalsfjella,G022371E78040N,0,0.769061466183605,,
1399,Raundalsfjella,G022310E78060N,1,0.57069798852374,,
1400,Raundalsfonna S,G022267E78055N,0,0.8603976689414022,,
1401,,G022180E78053N,0,0.928180658903693,,
1402,Raundalsfonna N,G022306E78072N,1,0.762591283765753,,
1403,Bergfonna E,G022094E78143N,0,0.7056287845681333,,
1404,Bergfonna W,G022016E78125N,0,0.9062323691611305,,
1405,Bergfonna S,G021961E78098N,0,0.6722143765417694,,
1406,Stonebreen,G023608E77828N,1,0.8054102523782426,1,1
1407,,G018878E78099N,0,0.6693130247106382,,
1408,,G018829E78099N,1,0.7039304512598384,,
1409,Daudbreen,G018821E78088N,1,0.6987088202454413,,
1410,,G018809E78072N,0,0.97107052107878,,
1411,Vallåkrabreen,G017158E77876N,1,0.6383237809125053,1,1
1412,,G015797E77473N,0,0.8250812181507247,,
1413,Austre Torellbreen,G015444E77229N,0,0.5373476039408461,,
1414,Paierlbreen,G015696E77195N,0,0.6998328851297865,,
1415,Mülbacherbreen,G015900E77167N,1,0.7887886937025257,0,0
1416,Kvalfangarbreen,G016079E77105N,0,0.9623117258834359,,
1417,Storbreen,G016172E77192N,0,0.8690591603111241,,
1418,Hornbreen,G016807E77171N,0,0.534944916040112,,
1419,Eidembreen,G013311E78415N,0,0.9733356741752985,,
1420,Chalresbreenn,G013462E78499N,0,0.9762291001246615,,
1421,Borebreen,G013724E78479N,0,0.8568045882038126,,
1422,Archibald Geikiebreen,G011580E78441N,0,0.9697103975842261,,
1423,,G011511E78444N,0,0.7332416237133492,,
1424,Archibald Geikiebreen,G011487E78456N,0,0.9841229195233782,,
1425,Midtre Geikiebreen,G011489E78470N,0,0.9280692862507938,,
1426,James Geikiebreen,G011470E78487N,0,0.6595291315828826,,
1427,,G011372E78483N,1,0.538972278479269,,
1428,James Geikiebreen,G011377E78501N,0,0.6214187328795536,,
1429,Doddsbreen,G011330E78518N,0,0.8944012496608954,,
1430,,G011127E78518N,1,0.7351138429674318,,
1431,Magdabreen,G011146E78558N,0,0.7834320315215465,,
1432,Alfredbreen,G011097E78567N,0,0.8595676917013165,,
1433,Stigbreen,G010977E78610N,0,0.9928462140505256,,
1434,Søre Buchananisen,G011008E78636N,0,0.7148035719776437,,
1435,Parnassbreen,G010967E78629N,1,0.6816652582761811,,
1436,,G010937E78653N,1,0.5908216628103855,,
1437,Nordre Buchananisen,G010958E78667N,0,0.9185229485118551,,
1438,,G010902E78669N,0,0.5475027743935253,,
1439,Millerbreen,G010878E78702N,0,0.8257804736846026,,
1440,Fallbreen,G010975E78700N,0,0.9913948944096911,,
1441,Murraybreen,G010960E78727N,0,0.9042805674871541,,
1442,Previously a part of Murraybreen,G010911E78737N,0,0.9190897498127839,,
1443,Vestre Vesalbreen,G010871E78743N,0,0.7088218519516962,,
1444,Austre Vesalbreen,G010904E78746N,0,0.9627455407307377,,
1445,,G010839E78729N,1,0.5915379822589355,,
1446,"Storøyjøkulen, -",G027995E80083N,0,0.7202293146971608,,
1447,"Storøyjøkulen, -",G028099E80087N,0,0.6539689766701074,,
1448,"Storøyjøkulen, -",G028075E80068N,0,0.8104661797516834,,
